codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
MAP-000006,Varillas Holcim Serie 6,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Varillas,m3,6612.44,5433.28,8513.47
FER-000007,Desarmadores Black & Decker Serie 7,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Desarmadores,Caja,4466.86,3831.21,5563.3
FLP-000007,PTR AHMSA Serie 7,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,Pieza,5917.73,4161.52,6691.37
MAP-000007,Blocks Holcim Serie 7,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,Litro,14989.08,12322.91,19008.21
FER-000008,Desarmadores Makita Serie 8,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Desarmadores,m3,12443.97,9234.76,13980.24
FLP-000008,Soleras AHMSA Serie 8,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,m3,7808.38,6245.93,10033.52
MAP-000008,Varillas DeAcero Serie 8,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Varillas,Kg,13306.72,11242.76,15311.87
FER-000009,Desarmadores Black & Decker Serie 9,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Desarmadores,Pieza,3710.02,3006.12,4259.97
FLP-000009,Soleras Altos Hornos Serie 9,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,Soleras,Saco,888.91,664.05,994.4
MAP-000009,Varillas Holcim Serie 9,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Varillas,Galón,1860.72,1353.79,2418.16
FER-000010,Lijadoras Makita Serie 10,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Lijadoras,Barra,5148.51,3854.76,5651.53
FLP-000010,Soleras Nucor Serie 10,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Soleras,Metro,10821.81,8214.08,13043.23
MAP-000010,Tepetate Cruz Azul Serie 10,"Producto industrial Cruz Azul especializado en agregados, modelo avanzado con características premium para uso profesional",Cruz Azul,Agregados,Tepetate,Litro,14717.07,12180.83,17674.85
FER-000011,Martillos Bosch Serie 11,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Martillos,Kg,8837.44,7065.6,9568.54
FLP-000011,Soleras Nucor Serie 11,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Soleras,m2,1980.56,1736.8,2255.21
MAP-000011,Pisos Cemex Serie 11,"Producto industrial Cemex especializado en acabados, modelo avanzado con características premium para uso profesional",Cemex,Acabados,Pisos,Saco,13116.92,9196.31,14449.96
FER-000012,Taladros Black & Decker Serie 12,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Taladros,Metro,1232.3,893.96,1463.63
FLP-000012,Galvanizadas Nucor Serie 12,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Galvanizadas,Saco,3880.67,2801.49,5018.51
MAP-000012,Tepetate Ternium Serie 12,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Tepetate,Metro,1573.71,1265.6,2001.41
FER-000013,Llaves DeWalt Serie 13,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Kg,538.35,424.68,622.74
FLP-000013,Vigas Altos Hornos Serie 13,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Barra,11560.31,9327.89,14613.2
MAP-000013,Cementos Holcim Serie 13,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Cementos,Kg,3576.06,2903.96,4211.72
FER-000014,Tornillos Bosch Serie 14,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Kg,2717.48,2352.13,2967.22
FLP-000014,Ángulos ArcelorMittal Serie 14,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Ángulos,Barra,1589.83,1166.72,1741.22
MAP-000014,Arena Holcim Serie 14,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Arena,m2,13932.89,12156.83,15454.21
FER-000015,Amoladoras Bosch Serie 15,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Amoladoras,Litro,3175.5,2675.16,4025.05
FLP-000015,Columnas AHMSA Serie 15,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Columnas,Pieza,10519.4,8825.54,12862.72
MAP-000015,Pintura Cruz Azul Serie 15,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Pintura,Litro,3256.36,2444.09,4139.31
FER-000016,Tornillos Makita Serie 16,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Tornillos,Metro,5321.1,4516.84,6584.29
FLP-000016,PTR AHMSA Serie 16,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,m2,10650.44,8894.15,12774.67
MAP-000016,Pintura Cemex Serie 16,"Producto industrial Cemex especializado en acabados, modelo avanzado con características premium para uso profesional",Cemex,Acabados,Pintura,Caja,9836.54,8006.19,10747.91
FER-000017,Lijadoras Makita Serie 17,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Lijadoras,Caja,10675.5,8590.67,12331.38
FLP-000017,Negras Altos Hornos Serie 17,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Negras,Galón,4998.81,3586.48,5944.49
MAP-000017,Grava Ternium Serie 17,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Grava,Kg,6218.45,4492.9,7440.97
FER-000018,Llaves Bosch Serie 18,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Llaves,Barra,5466.77,4242.98,6216.42
FLP-000018,Soleras AHMSA Serie 18,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,Kg,2889.07,2256.37,3210.96
MAP-000018,Blocks Cruz Azul Serie 18,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Blocks,m2,6362.62,4538.05,7540.77
FER-000019,Desarmadores Makita Serie 19,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Desarmadores,m3,8726.67,7362.87,10903.23
FLP-000019,Canales AHMSA Serie 19,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Canales,m3,5080.77,3759.72,6250.47
MAP-000019,Cementos Ternium Serie 19,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Pieza,12585.2,9725.1,16296.74
FER-000020,Bisagras Bosch Serie 20,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Bisagras,Barra,5581.09,4679.11,6536.53
FLP-000020,Columnas Nucor Serie 20,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Columnas,Pieza,3424.71,2434.97,4063.86
MAP-000020,Grava DeAcero Serie 20,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Grava,Kg,9804.35,7583.05,10603.71
FER-000021,Taladros Stanley Serie 21,"Producto industrial Stanley especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Eléctricas,Taladros,Saco,62.18,53.44,74.08
FLP-000021,Acanaladas Nucor Serie 21,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Acanaladas,m2,4411.06,3280.52,4778.15
MAP-000021,Varillas Cruz Azul Serie 21,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Varillas,Saco,8037.86,6433.61,8697.02
FER-000022,Llaves DeWalt Serie 22,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Litro,12028.46,8930.39,14090.6
FLP-000022,Acanaladas Nucor Serie 22,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Acanaladas,Litro,3069.06,2604.47,3382.39
MAP-000022,Varillas Ternium Serie 22,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Varillas,Kg,14797.46,11302.32,18929.23
FER-000023,Bisagras Black & Decker Serie 23,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Bisagras,Pieza,9618.33,7096.32,12098.39
FLP-000023,Acanaladas AHMSA Serie 23,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Acanaladas,Kg,11338.32,9937.02,13723.26
MAP-000023,Pintura DeAcero Serie 23,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pintura,Caja,7069.13,5357.66,8038.13
FER-000024,Martillos Makita Serie 24,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Martillos,Galón,10898.36,8571.86,12977.15
FLP-000024,Canales Ternium Serie 24,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,Canales,Barra,7097.21,5887.31,8344.79
MAP-000024,Arena DeAcero Serie 24,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Arena,Litro,11038.46,8452.62,12093.8
FER-000025,Lijadoras Black & Decker Serie 25,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,m3,14965.38,11336.75,18418.66
FLP-000025,Negras AHMSA Serie 25,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Negras,Litro,6088.45,4823.23,7559.76
MAP-000025,Arena Cruz Azul Serie 25,"Producto industrial Cruz Azul especializado en agregados, modelo avanzado con características premium para uso profesional",Cruz Azul,Agregados,Arena,m3,1096.3,940.96,1263.51
FER-000026,Llaves Bosch Serie 26,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Llaves,Galón,6663.03,5193.07,7798.92
FLP-000026,Columnas Altos Hornos Serie 26,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Columnas,Pieza,12740.12,10193.65,13900.07
MAP-000026,Azulejos Holcim Serie 26,"Producto industrial Holcim especializado en acabados, modelo avanzado con características premium para uso profesional",Holcim,Acabados,Azulejos,Caja,1939.47,1590.62,2350.28
FER-000027,Llaves Black & Decker Serie 27,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Llaves,m3,4798.28,3574.37,5775.5
FLP-000027,Canales AHMSA Serie 27,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Canales,m3,1861.24,1629.43,2295.35
MAP-000027,Arena Ternium Serie 27,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Arena,m3,4137.56,3411.08,5196.53
FER-000028,Llaves Makita Serie 28,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Llaves,m2,6595.22,4896.02,7455.26
FLP-000028,Columnas Altos Hornos Serie 28,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Columnas,m2,10389.68,7847.08,13398.79
MAP-000028,Pisos DeAcero Serie 28,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pisos,Caja,14821.17,12085.69,18327.18
FER-000029,Sierras Bosch Serie 29,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Sierras,Saco,7044.68,5895.52,8877.77
FLP-000029,Columnas ArcelorMittal Serie 29,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Columnas,Galón,1269.19,956.44,1535.03
MAP-000029,Blocks Holcim Serie 29,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,Galón,3731.07,3052.48,4283.97
FER-000030,Lijadoras Makita Serie 30,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Lijadoras,m3,14343.36,12464.28,16544.55
FLP-000030,Soleras Nucor Serie 30,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Soleras,m3,13843.49,11805.29,17284.94
MAP-000030,Pisos Ternium Serie 30,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pisos,Saco,9912.4,8680.4,11101.08
FER-000031,Desarmadores Stanley Serie 31,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Desarmadores,Barra,13202.12,11301.23,15002.91
FLP-000031,Ángulos ArcelorMittal Serie 31,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Ángulos,Litro,13843.37,10398.1,17181.06
MAP-000031,Pisos Ternium Serie 31,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pisos,Barra,8835.17,7263.77,11234.35
FER-000032,Lijadoras Makita Serie 32,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Lijadoras,Metro,127.94,103.07,164.42
FLP-000032,PTR Ternium Serie 32,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,PTR,m3,7874.71,5536.23,9299.06
MAP-000032,Tepetate Cemex Serie 32,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Tepetate,Barra,2876.57,2383.87,3664.53
FER-000033,Bisagras Stanley Serie 33,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Bisagras,Metro,6132.45,4974.9,6896.49
FLP-000033,Galvanizadas Altos Hornos Serie 33,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Galvanizadas,m2,1907.22,1504.67,2198.97
MAP-000033,Tepetate Cemex Serie 33,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Tepetate,Kg,6368.31,4692.15,7888.37
FER-000034,Sierras Black & Decker Serie 34,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Sierras,Saco,859.0,742.8,1012.25
FLP-000034,Acanaladas Nucor Serie 34,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Acanaladas,Barra,5862.9,4363.36,7513.05
MAP-000034,Varillas Ternium Serie 34,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Varillas,Saco,7413.12,5673.59,9022.05
FER-000035,Clavos DeWalt Serie 35,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Clavos,m3,9915.22,7201.55,10756.22
FLP-000035,Ángulos Ternium Serie 35,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Ángulos,Galón,4707.35,3999.05,5814.01
MAP-000035,Pisos Ternium Serie 35,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pisos,Galón,4952.96,3491.6,6319.18
FER-000036,Tornillos Bosch Serie 36,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Litro,12397.19,8876.09,15353.37
FLP-000036,Galvanizadas AHMSA Serie 36,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Galvanizadas,Litro,12644.32,10346.32,14459.52
MAP-000036,Pintura Ternium Serie 36,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pintura,Barra,2747.34,2154.16,3514.67
FER-000037,Martillos Black & Decker Serie 37,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Martillos,Litro,10951.71,7881.25,13967.78
FLP-000037,PTR Altos Hornos Serie 37,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,PTR,m2,7359.56,5740.97,8668.85
MAP-000037,Varillas Holcim Serie 37,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Varillas,Saco,11419.56,9269.53,12567.66
FER-000038,Martillos DeWalt Serie 38,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Martillos,Barra,5763.02,4577.99,6696.22
FLP-000038,Vigas Nucor Serie 38,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Vigas,m2,7723.75,6758.85,9490.9
MAP-000038,Grava Holcim Serie 38,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Grava,m3,13624.23,11985.46,17176.89
FER-000039,Lijadoras DeWalt Serie 39,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Lijadoras,Galón,14633.89,10815.51,16545.99
FLP-000039,Soleras Nucor Serie 39,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Soleras,Litro,3927.98,3416.64,5043.26
MAP-000039,Tepetate Cemex Serie 39,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Tepetate,Metro,10864.81,9032.72,12798.83
FER-000040,Amoladoras Stanley Serie 40,"Producto industrial Stanley especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Eléctricas,Amoladoras,Kg,6771.55,5042.04,8154.81
FLP-000040,Ángulos Altos Hornos Serie 40,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Ángulos,Metro,11272.81,9362.36,12393.83
MAP-000040,Pisos Cemex Serie 40,"Producto industrial Cemex especializado en acabados, modelo avanzado con características premium para uso profesional",Cemex,Acabados,Pisos,m2,11276.5,8813.28,12540.81
FER-000041,Clavos Makita Serie 41,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Clavos,Metro,4448.68,3590.33,5621.21
FLP-000041,Ángulos Ternium Serie 41,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Ángulos,Metro,1886.49,1364.56,2414.05
MAP-000041,Blocks Holcim Serie 41,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Blocks,Caja,14618.19,12488.05,18145.7
FER-000042,Sierras Makita Serie 42,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Sierras,m2,12788.52,9604.35,15991.08
FLP-000042,Ángulos AHMSA Serie 42,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Ángulos,Kg,4150.58,3011.17,4674.7
MAP-000042,Pisos DeAcero Serie 42,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pisos,Pieza,2142.24,1862.24,2431.95
FER-000043,Llaves DeWalt Serie 43,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Metro,8427.06,6194.37,9745.6
FLP-000043,Vigas AHMSA Serie 43,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Vigas,m3,10719.22,8912.59,12632.83
MAP-000043,Cementos Cruz Azul Serie 43,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Cementos,Kg,13556.96,11241.43,16899.26
FER-000044,Lijadoras DeWalt Serie 44,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Lijadoras,m3,2098.21,1784.98,2292.13
FLP-000044,Vigas ArcelorMittal Serie 44,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Vigas,Galón,13077.15,9439.1,16200.87
MAP-000044,Arena Holcim Serie 44,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Arena,Galón,14778.2,11748.89,18174.16
FER-000045,Llaves Bosch Serie 45,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Llaves,m2,13138.87,11277.92,14570.57
FLP-000045,Ángulos Altos Hornos Serie 45,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Ángulos,Litro,7084.71,5767.93,8344.59
MAP-000045,Grava Cruz Azul Serie 45,"Producto industrial Cruz Azul especializado en agregados, modelo avanzado con características premium para uso profesional",Cruz Azul,Agregados,Grava,Litro,5377.41,4106.32,6824.06
FER-000046,Llaves Stanley Serie 46,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Llaves,Saco,4242.84,3567.98,5324.05
FLP-000046,Canales Altos Hornos Serie 46,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,Canales,Barra,8626.3,6344.41,10117.52
MAP-000046,Arena Ternium Serie 46,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Arena,m3,14616.28,12654.38,16151.96
FER-000047,Amoladoras Makita Serie 47,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Amoladoras,Caja,4676.08,3894.27,5173.21
